X,Y,Altura,Orientacao,Tempo
8.66160774230957,-48.30498123168945,2.4984023571014404,175.37333434079625,1635626224.1906667
8.737956047058105,-48.75616455078125,2.4977025985717773,175.37678712875353,1635626224.3076894
8.784526824951172,-49.05712890625,2.496126651763916,175.39131042418416,1635626224.408467
8.821562767028809,-49.29804992675781,2.494964122772217,175.40555791740948,1635626224.5091357
8.821562767028809,-49.29804992675781,2.494964122772217,175.40555791740948,1635626224.628282
8.821562767028809,-49.29804992675781,2.494964122772217,175.41447059003897,1635626224.7299988
8.901045799255371,-49.81031799316406,2.492614507675171,175.4298366974929,1635626224.830961
8.901045799255371,-49.81031799316406,2.492614507675171,175.42801673000173,1635626224.9317102
8.939735412597656,-50.05158233642578,2.4920308589935303,175.42299041340274,1635626225.0323122
9.011478424072266,-50.504356384277344,2.490856647491455,175.42643041834611,1635626225.1330767
9.055684089660645,-50.80660629272461,2.489384651184082,175.43055924739485,1635626225.2342665
9.123943328857422,-51.260215759277344,2.4877662658691406,175.4296971048701,1635626225.3350885
9.156129837036133,-51.472015380859375,2.487124443054199,175.4254302748971,1635626225.4357946
9.25121021270752,-52.077579498291016,2.48681378364563,175.41632731617597,1635626225.5364702
9.290202140808105,-52.320030212402344,2.487046957015991,175.4110320165529,1635626225.6373715
9.32418441772461,-52.53226089477539,2.4872660636901855,175.40857632317244,1635626225.7399402
9.363814353942871,-52.77491760253906,2.4876511096954346,175.39448896024865,1635626225.840527
9.398430824279785,-52.98733139038086,2.4877281188964844,175.38583571616525,1635626225.941591
9.487762451171875,-53.53388595581055,2.488215923309326,175.38452311780205,1635626226.0670881
9.519227981567383,-53.746707916259766,2.4879095554351807,175.3840916249417,1635626226.1676095
9.519227981567383,-53.746707916259766,2.4879095554351807,175.3840916249417,1635626226.2681468
9.565561294555664,-54.05086135864258,2.4878978729248047,175.37895568661048,1635626226.369643
9.636542320251465,-54.507328033447266,2.488069534301758,175.3507383053712,1635626226.472025
9.699584007263184,-54.90317916870117,2.48818039894104,175.33309361456625,1635626226.5726984
9.724013328552246,-55.05548858642578,2.488177537918091,175.3298329398387,1635626226.6743398
9.77331829071045,-55.36021041870117,2.488262414932251,175.32759086261913,1635626226.7750494
9.77331829071045,-55.36021041870117,2.488262414932251,175.32407351312725,1635626226.8758116
9.808008193969727,-55.57360076904297,2.488266706466675,175.31779607578747,1635626226.9769754
9.883537292480469,-56.03108215332031,2.4886162281036377,175.31379164367894,1635626227.0777686
9.934475898742676,-56.33620071411133,2.4890077114105225,175.31834863457132,1635626227.1791503
9.973075866699219,-56.580711364746094,2.489448308944702,175.31834863457132,1635626227.27991
10.019999504089355,-56.88664245605469,2.4898643493652344,175.3194749199124,1635626227.3804843
10.067683219909668,-57.192623138427734,2.490272283554077,175.3134577787129,1635626227.4818294
10.091778755187988,-57.34563064575195,2.4905121326446533,175.31151111845776,1635626227.6058476
10.125556945800781,-57.55985641479492,2.490771532058716,175.3042217106547,1635626227.706492
10.214396476745605,-58.11079025268555,2.4917232990264893,175.29779455142716,1635626227.807209
10.264307975769043,-58.416961669921875,2.4923670291900635,175.2737117872764,1635626227.9078448
10.299399375915527,-58.63130569458008,2.4926106929779053,175.26851113983662,1635626228.008454
10.340005874633789,-58.87628173828125,2.4929327964782715,175.2670297514524,1635626228.1091423
10.426719665527344,-59.39698791503906,2.493267297744751,175.26994091481095,1635626228.2099934
10.426719665527344,-59.39698791503906,2.493267297744751,175.27136001397457,1635626228.311503
10.475127220153809,-59.703704833984375,2.4924705028533936,175.27136001397457,1635626228.4121802
10.513741493225098,-59.94913864135742,2.491809368133545,175.2727931776031,1635626228.512832
10.513741493225098,-59.94913864135742,2.491809368133545,175.27050809854066,1635626228.6135242
10.547430038452148,-60.16398620605469,2.4910614490509033,175.2755507597521,1635626228.7158835
10.596399307250977,-60.47090530395508,2.490402936935425,175.27203762831405,1635626228.8265457
10.621068954467773,-60.62439727783203,2.4901366233825684,175.26583632272602,1635626228.9465845
10.670754432678223,-60.93138885498047,2.489780902862549,175.2560123983065,1635626229.066507
10.710972785949707,-61.17697525024414,2.489501714706421,175.25240062749572,1635626229.1864214
10.796952247619629,-61.69899368286133,2.489152193069458,175.26026823566224,1635626229.3064263
10.87376594543457,-62.15970230102539,2.4891369342803955,175.25986990755038,1635626229.4264884
10.997540473937988,-62.92921829223633,2.488602876663208,175.26306459227465,1635626229.5475643
11.045655250549316,-63.237613677978516,2.488513708114624,175.26030755750716,1635626229.6669512
11.084739685058594,-63.484275817871094,2.4884467124938965,175.26075596717382,1635626229.7865067
11.13379955291748,-63.792659759521484,2.4884109497070312,175.2556106710122,1635626229.9066522
11.208234786987305,-64.25518035888672,2.488621950149536,175.24603520626806,1635626230.02688
11.258373260498047,-64.56359100341797,2.4890620708465576,175.24539042119085,1635626230.1477513
11.33432388305664,-65.02619934082031,2.4896399974823,175.23309159959211,1635626230.2668629
11.369965553283691,-65.24211883544922,2.489781618118286,175.22993928450845,1635626230.386666
11.421262741088867,-65.55052185058594,2.489927291870117,175.23006556021113,1635626230.5065272
11.470325469970703,-65.85891723632812,2.489086151123047,175.23323628837375,1635626230.627253
11.543631553649902,-66.32161712646484,2.4873290061950684,175.2289801622825,1635626230.7469642
11.583324432373047,-66.56841278076172,2.486469268798828,175.2257056098217,1635626230.8671696
11.583324432373047,-66.56841278076172,2.486469268798828,175.2257056098217,1635626230.9880953
11.668109893798828,-67.09294891357422,2.4844202995300293,175.21287767818063,1635626231.1079493
11.708549499511719,-67.33984375,2.483820676803589,175.2138004799269,1635626231.226584
11.794768333435059,-67.86468505859375,2.482670307159424,175.1947827581477,1635626231.3464453
11.845878601074219,-68.17350769042969,2.482180118560791,175.19707793529918,1635626231.4669356
11.887004852294922,-68.42064666748047,2.4819557666778564,175.19482771201004,1635626231.5864823
11.923033714294434,-68.6369857788086,2.481767177581787,175.18889470841137,1635626231.7065413
11.996474266052246,-69.10001373291016,2.481182336807251,175.18799038565933,1635626231.8266947
11.996474266052246,-69.10001373291016,2.481182336807251,175.18799038565933,1635626231.9467173
12.045441627502441,-69.40870666503906,2.4809556007385254,175.18950852625156,1635626232.0663652
12.085062980651855,-69.6557388305664,2.48101806640625,175.17515072639534,1635626232.1878703
12.20984172821045,-70.42792510986328,2.4807426929473877,175.17383711671974,1635626232.3064253
12.295761108398438,-70.95329284667969,2.4803519248962402,175.16550885390257,1635626232.4273682
12.336552619934082,-71.20060729980469,2.4804177284240723,175.16882514966423,1635626232.5465407
12.387664794921875,-71.50981140136719,2.480161666870117,175.16647315815703,1635626232.673067
12.387664794921875,-71.50981140136719,2.480161666870117,175.1688486262614,1635626232.792538
12.387664794921875,-71.50981140136719,2.480161666870117,175.1688486262614,1635626232.8941724
12.423561096191406,-71.72628784179688,2.4799623489379883,175.16926032626597,1635626232.9958265
12.423561096191406,-71.72628784179688,2.4799623489379883,175.1638662520249,1635626233.1064682
12.463961601257324,-71.9735107421875,2.479548931121826,175.16211989392468,1635626233.207162
12.512460708618164,-72.2820053100586,2.4778597354888916,175.16508644129652,1635626233.307898
12.586017608642578,-72.74500274658203,2.4755990505218506,175.1645563064825,1635626233.4264224
12.635488510131836,-73.05387115478516,2.47436261177063,175.15513494800257,1635626233.527133
12.670199394226074,-73.2701416015625,2.47332763671875,175.1406671214761,1635626233.628166
12.71026611328125,-73.51750183105469,2.472529172897339,175.1296127461189,1635626233.747159
12.745325088500977,-73.73397827148438,2.471538782119751,175.1249837133753,1635626233.8481185
12.836268424987793,-74.2911148071289,2.4702160358428955,175.1199186880244,1635626233.9487813
12.88707160949707,-74.6008071899414,2.4698374271392822,175.1180099553357,1635626234.0664454
12.963315963745117,-75.06499481201172,2.469048500061035,175.11036955338923,1635626234.1686406
12.998045921325684,-75.28034973144531,2.467541217803955,175.11401985701164,1635626234.2699378
13.048120498657227,-75.58843231201172,2.46567964553833,175.11619561323351,1635626234.3887463
13.123777389526367,-76.05113220214844,2.46364426612854,175.11775412324667,1635626234.489495
13.174553871154785,-76.35990905761719,2.4627573490142822,175.11656287980279,1635626234.590244
13.251131057739258,-76.82360076904297,2.461987018585205,175.1104742454706,1635626234.707289
13.302406311035156,-77.13300323486328,2.4618465900421143,175.11048119822743,1635626234.8078616
13.343547821044922,-77.38067626953125,2.461923122406006,175.1070367800661,1635626234.9084196
13.39507007598877,-77.69032287597656,2.462082862854004,175.1014022031128,1635626235.0265353
13.472542762756348,-78.15486145019531,2.461771011352539,175.08459530231445,1635626235.1270688
13.50841999053955,-78.37109375,2.4608285427093506,175.09312201726945,1635626235.227675
13.559867858886719,-78.68037414550781,2.460153341293335,175.09783444154942,1635626235.3509161
13.559867858886719,-78.68037414550781,2.460153341293335,175.0877036916964,1635626235.4530191
13.611430168151855,-78.98988342285156,2.4598958492279053,175.08319264325232,1635626235.5537055
13.68891429901123,-79.45443725585938,2.4599075317382812,175.07972904697664,1635626235.670723
13.730301856994629,-79.70238494873047,2.460216760635376,175.08309871673663,1635626235.7716458
13.766555786132812,-79.91929626464844,2.4603469371795654,175.08392981237878,1635626235.8723505
13.818416595458984,-80.22932434082031,2.460850715637207,175.0827981915447,1635626235.9865642
13.896394729614258,-80.69454956054688,2.4614293575286865,175.0912369842535,1635626236.0872393
13.948476791381836,-81.00482940673828,2.4616482257843018,175.09561239634547,1635626236.1887875
14.026305198669434,-81.4710464477539,2.4611260890960693,175.08730289715726,1635626236.3066313
14.119710922241211,-82.03089904785156,2.4603219032287598,175.08493627092116,1635626236.4072826
14.156106948852539,-82.24867248535156,2.46000337600708,175.08896810595314,1635626236.5083811
14.249740600585938,-82.80870819091797,2.4600372314453125,175.09390884062074,1635626236.6280549
14.301774978637695,-83.11988067626953,2.4602861404418945,175.0967571356335,1635626236.7486765
14.379866600036621,-83.5866928100586,2.460928440093994,175.09026445583498,1635626236.8704922
14.43191146850586,-83.89795684814453,2.4615838527679443,175.0894470652754,1635626236.986486
14.468338012695312,-84.1158676147461,2.462038040161133,175.08142503372193,1635626237.1064615
14.561742782592773,-84.67642211914062,2.461815357208252,175.07463996783918,1635626237.226448
14.561742782592773,-84.67642211914062,2.461815357208252,175.07537721855903,1635626237.3464875
14.63951587677002,-85.14351654052734,2.4609246253967285,175.0772767747931,1635626237.466465
14.67583179473877,-85.36148071289062,2.4604971408843994,175.08535068317425,1635626237.586458
14.7691011428833,-85.92206573486328,2.4604997634887695,175.08274430718012,1635626237.707408
14.820999145507812,-86.23351287841797,2.4605462551116943,175.08114137534866,1635626237.8265424
14.857359886169434,-86.45152282714844,2.460524320602417,175.0813715730994,1635626237.9468398
14.898907661437988,-86.7006607055664,2.4605469703674316,175.08981515863906,1635626238.0674524
14.935348510742188,-86.91871643066406,2.4604110717773438,175.09558473191674,1635626238.18689
15.029281616210938,-87.47957611083984,2.4603981971740723,175.10269046600592,1635626238.3104584
15.066509246826172,-87.6980209350586,2.4599661827087402,175.1094546041836,1635626238.4264944
15.119483947753906,-88.00999450683594,2.459698438644409,175.11735842041998,1635626238.546604
15.161688804626465,-88.25946044921875,2.4596784114837646,175.11415471536523,1635626238.666507
15.251358032226562,-88.78960418701172,2.460238218307495,175.10771814979074,1635626238.7865303
15.293335914611816,-89.03901672363281,2.461047410964966,175.1019998987984,1635626238.9067445
15.330127716064453,-89.25726318359375,2.461658239364624,175.0999382183511,1635626239.026536
15.424304008483887,-89.81830596923828,2.4634571075439453,175.1152257653168,1635626239.150556
15.513153076171875,-90.3480453491211,2.4647743701934814,175.12012648687892,1635626239.2665727
15.565706253051758,-90.65961456298828,2.4646031856536865,175.1229158036437,1635626239.3904436
15.644917488098145,-91.126953125,2.463202476501465,175.13156278090764,1635626239.5069811
15.687005996704102,-91.37610626220703,2.462625503540039,175.13466666666287,1635626239.6265697
15.739563941955566,-91.68753051757812,2.4619696140289307,175.1376678703812,1635626239.7464828
15.791951179504395,-91.9989242553711,2.461500883102417,175.14780073245356,1635626239.8706172
15.828583717346191,-92.2168960571289,2.461230993270874,175.13902866611207,1635626239.986459
15.880757331848145,-92.52819061279297,2.461160659790039,175.13902866611207,1635626240.108414
15.906800270080566,-92.68383026123047,2.461171865463257,175.1312017767981,1635626240.2264693
15.906800270080566,-92.68383026123047,2.461171865463257,175.1312017767981,1635626240.3466015
15.984752655029297,-93.15061950683594,2.4613561630249023,175.12927457004074,1635626240.4671133
16.07859230041504,-93.71094512939453,2.461440086364746,175.11868072134206,1635626240.5904343
16.116682052612305,-93.9294204711914,2.4600791931152344,175.11750263298674,1635626240.715663
16.17060661315918,-94.24137878417969,2.4585537910461426,175.11989999472533,1635626240.8163712
16.251083374023438,-94.7091293334961,2.4565937519073486,175.13209689909223,1635626240.918459
16.304494857788086,-95.0208740234375,2.455626964569092,175.14021104345176,1635626241.0191703
16.347015380859375,-95.27018737792969,2.4551055431365967,175.1457175523473,1635626241.1198106
16.400211334228516,-95.58184051513672,2.4543440341949463,175.15683409231286,1635626241.2205272
16.43744659423828,-95.80000305175781,2.453908920288086,175.1560646579604,1635626241.3224423
16.490337371826172,-96.11151885986328,2.4537065029144287,175.17067161456424,1635626241.427879
16.532447814941406,-96.36067962646484,2.4537365436553955,175.17207151817098,1635626241.528603
16.56931495666504,-96.57865142822266,2.4535486698150635,175.17527339593178,1635626241.6292338
16.64930534362793,-97.0477294921875,2.4517228603363037,175.17318781914176,1635626241.7543843
16.745243072509766,-97.61111450195312,2.4493772983551025,175.15877072768015,1635626241.855039
16.782470703125,-97.83020782470703,2.4485673904418945,175.17234414194127,1635626241.9557014
16.835363388061523,-98.1429443359375,2.447702407836914,175.172127217525,1635626242.06651
16.914443969726562,-98.61184692382812,2.44655704498291,175.18092529007188,1635626242.169341
16.966938018798828,-98.92431640625,2.4462456703186035,175.19018906202126,1635626242.2752578
17.04545783996582,-99.39280700683594,2.4462428092956543,175.19926774961473,1635626242.389852
17.04545783996582,-99.39280700683594,2.4462428092956543,175.20619741109238,1635626242.4905922
17.140018463134766,-99.95538330078125,2.4459683895111084,175.21946378107376,1635626242.5912604
17.178619384765625,-100.17581939697266,2.4442269802093506,175.22312377776396,1635626242.7066994
17.23314666748047,-100.49020385742188,2.442262649536133,175.22831481609057,1635626242.8072553
17.23314666748047,-100.49020385742188,2.442262649536133,175.2315273732595,1635626242.9084134
17.27637481689453,-100.74136352539062,2.441208839416504,175.23513197894874,1635626243.0276492
17.27637481689453,-100.74136352539062,2.441208839416504,175.23513197894874,1635626243.1290202
17.27637481689453,-100.74136352539062,2.441208839416504,175.241864815777,1635626243.2303214
17.314311981201172,-100.96122741699219,2.4400320053100586,175.241864815777,1635626243.3472354
17.314311981201172,-100.96122741699219,2.4400320053100586,175.24850807998186,1635626243.4486415
17.368093490600586,-101.2750244140625,2.438812017440796,175.2608591775894,1635626243.5493095
17.464134216308594,-101.83921813964844,2.4373223781585693,175.26485826757298,1635626243.666884
17.50140380859375,-102.05856323242188,2.4366455078125,175.26844714557348,1635626243.7675104
17.50140380859375,-102.05856323242188,2.4366455078125,175.26844714557348,1635626243.868917
17.543676376342773,-102.30897521972656,2.4364206790924072,175.27839767919835,1635626243.9870515
17.63336753845215,-102.84111022949219,2.4357059001922607,175.28488928793428,1635626244.0904398
17.63336753845215,-102.84111022949219,2.4357059001922607,175.28488928793428,1635626244.1914053
17.63336753845215,-102.84111022949219,2.4357059001922607,175.2814589440096,1635626244.3065805
17.730993270874023,-103.40740203857422,2.432563304901123,175.27979151366418,1635626244.4072485
17.7694034576416,-103.62811279296875,2.430830478668213,175.2839055852137,1635626244.5090122
17.7694034576416,-103.62811279296875,2.430830478668213,175.28209341066963,1635626244.630963
17.904613494873047,-104.41476440429688,2.4280049800872803,175.29777231587667,1635626244.7315361
17.984821319580078,-104.88614654541016,2.4272568225860596,175.3040081679836,1635626244.8322039
18.037935256958008,-105.20014190673828,2.427000045776367,175.3159671278238,1635626244.934353
18.132884979248047,-105.76492309570312,2.4270107746124268,175.32305342124624,1635626245.0350041
18.169715881347656,-105.9845199584961,2.426891326904297,175.33077633400148,1635626245.1357603
18.2509708404541,-106.45735168457031,2.4249134063720703,175.33324815960873,1635626245.2364166
18.2509708404541,-106.45735168457031,2.4249134063720703,175.33175886473467,1635626245.3371189
18.34886932373047,-107.02519226074219,2.4224298000335693,175.34445571793464,1635626245.438113
18.386821746826172,-107.24593353271484,2.4214963912963867,175.35597795153964,1635626245.5388393
18.483131408691406,-107.81262969970703,2.420804023742676,175.36880141815155,1635626245.6397257
18.536291122436523,-108.1272201538086,2.420865535736084,175.36742694542818,1635626245.7506714
18.57343864440918,-108.34740447998047,2.4209725856781006,175.36273166235944,1635626245.8513765
18.57343864440918,-108.34740447998047,2.4209725856781006,175.36273166235944,1635626245.952079
18.668209075927734,-108.91303253173828,2.422194004058838,175.3652821277224,1635626246.0527344
18.80205535888672,-109.70040893554688,2.4218215942382812,175.37114515769753,1635626246.1533728
18.88326072692871,-110.17353820800781,2.420581340789795,175.3792339506824,1635626246.2540398
18.9210262298584,-110.39421844482422,2.419916868209839,175.38940020454865,1635626246.3553126
19.027606964111328,-111.02394104003906,2.4198100566864014,175.4011856619238,1635626246.4666314
19.069808959960938,-111.2756118774414,2.4204893112182617,175.40010604033156,1635626246.5673306
19.106752395629883,-111.49590301513672,2.4208984375,175.39669549413694,1635626246.6690276
19.201013565063477,-112.0618896484375,2.4225728511810303,175.3999369987137,1635626246.7698715
19.237558364868164,-112.28193664550781,2.4230363368988037,175.40879766908333,1635626246.8705592
19.237558364868164,-112.28193664550781,2.4230363368988037,175.4091698429158,1635626246.9733896
19.33546257019043,-112.85161590576172,2.422159433364868,175.41322943358952,1635626247.0740583
19.3736629486084,-113.07331848144531,2.421527147293091,175.41809616155282,1635626247.1866293
19.470382690429688,-113.64218139648438,2.42116641998291,175.423378365847,1635626247.2874985
19.50786590576172,-113.8633041381836,2.4209530353546143,175.43045616090845,1635626247.3881674
19.59198760986328,-114.33930969238281,2.4185619354248047,175.44076950511342,1635626247.4888234
19.59198760986328,-114.33930969238281,2.4185619354248047,175.44076950511342,1635626247.5895207
19.64788246154785,-114.65644073486328,2.416987180709839,175.4417678147294,1635626247.6902032
19.73061180114746,-115.13140106201172,2.4155070781707764,175.46240306914342,1635626247.790866
19.828250885009766,-115.70027160644531,2.414524555206299,175.46038985554583,1635626247.9064596
19.919475555419922,-116.23687744140625,2.413834810256958,175.46654705766062,1635626248.0071561
19.972484588623047,-116.55221557617188,2.4139368534088135,175.46654705766062,1635626248.1078026
20.014545440673828,-116.80427551269531,2.4142208099365234,175.47150981869615,1635626248.2089713
20.051376342773438,-117.02484130859375,2.4143919944763184,175.47562772776857,1635626248.3097177
20.093902587890625,-117.27696228027344,2.4141807556152344,175.47562772776857,1635626248.4108334
20.132661819458008,-117.49810028076172,2.4122095108032227,175.4721354342356,1635626248.5117571
20.132661819458008,-117.49810028076172,2.4122095108032227,175.47163074731478,1635626248.6266537
20.2413330078125,-118.12914276123047,2.408538579940796,175.47939494251042,1635626248.727191
20.2413330078125,-118.12914276123047,2.408538579940796,175.47939494251042,1635626248.827735
20.28416633605957,-118.38131713867188,2.4078757762908936,175.4814742664309,1635626248.9285698
20.36500358581543,-118.85462951660156,2.4065780639648438,175.49618200983343,1635626249.0292213
20.40485191345215,-119.0768051147461,2.405174970626831,175.50073792470246,1635626249.1306746
20.51616859436035,-119.71031951904297,2.4032602310180664,175.51333749608676,1635626249.2314522
20.598220825195312,-120.18490600585938,2.4029769897460938,175.5192697590983,1635626249.3324366
20.6413631439209,-120.4377670288086,2.403416872024536,175.53078004300264,1635626249.433378
20.732696533203125,-120.97496032714844,2.4044692516326904,175.52603649374063,1635626249.5349681
20.77507972717285,-121.22750091552734,2.40545916557312,175.52562001826112,1635626249.636663
20.864818572998047,-121.76400756835938,2.4071261882781982,175.53148386184526,1635626249.7374122
20.947011947631836,-122.24073791503906,2.4073777198791504,175.52688107093826,1635626249.8382952
20.947011947631836,-122.24073791503906,2.4073777198791504,175.52688107093826,1635626249.9389598
21.044723510742188,-122.81238555908203,2.4080159664154053,175.53019963294034,1635626250.0423229
21.082521438598633,-123.03457641601562,2.408051013946533,175.53824392017526,1635626250.1430628
21.178150177001953,-123.60499572753906,2.4092307090759277,175.53865909222085,1635626250.2445273
21.178150177001953,-123.60499572753906,2.4092307090759277,175.54550382225187,1635626250.345206
21.27113914489746,-124.14582824707031,2.4075002670288086,175.5411721206081,1635626250.4463224
21.352283477783203,-124.62247467041016,2.406456232070923,175.55392576698,1635626250.5474768
21.352283477783203,-124.62247467041016,2.406456232070923,175.55392576698,1635626250.6481812
21.405778884887695,-124.93991088867188,2.406104564666748,175.56561594384453,1635626250.7509995
21.500991821289062,-125.51056671142578,2.406172037124634,175.5714923375756,1635626250.8516622
21.537866592407227,-125.73241424560547,2.4062583446502686,175.575644807081,1635626250.9523325
21.590076446533203,-126.04902648925781,2.4069478511810303,175.58326623301178,1635626251.055459
21.667848587036133,-126.52356719970703,2.4079105854034424,175.58389626705346,1635626251.156124
21.721149444580078,-126.84066009521484,2.4077658653259277,175.58166015351972,1635626251.256876
21.802778244018555,-127.31713104248047,2.4066505432128906,175.58349013058861,1635626251.357821
21.909809112548828,-127.9513931274414,2.4061782360076904,175.5897256893608,1635626251.4617014
21.936325073242188,-128.10983276367188,2.4060823917388916,175.59874488084924,1635626251.5629454
22.015342712402344,-128.58486938476562,2.4062600135803223,175.59486596598316,1635626251.6639726
22.015342712402344,-128.58486938476562,2.4062600135803223,175.59866586938915,1635626251.7646112
22.109067916870117,-129.15457153320312,2.4074113368988037,175.6068956922702,1635626251.8652542
22.249181747436523,-130.0087432861328,2.4090328216552734,175.61067427617135,1635626251.9657497
22.29267120361328,-130.26248168945312,2.40865421295166,175.6112087486383,1635626252.0664842
22.330820083618164,-130.48452758789062,2.4078941345214844,175.61093723520617,1635626252.1693997
22.411211013793945,-130.95974731445312,2.4072318077087402,175.6269778829038,1635626252.2700098
22.464202880859375,-131.2762908935547,2.4070606231689453,175.6408971087699,1635626252.3706813
22.464202880859375,-131.2762908935547,2.4070606231689453,175.6408971087699,1635626252.4712183
22.506208419799805,-131.5294647216797,2.4073574542999268,175.64095996418592,1635626252.571872
22.558517456054688,-131.84573364257812,2.4078104496002197,175.64080690215877,1635626252.672562
22.59500503540039,-132.06707763671875,2.408343553543091,175.64385263790493,1635626252.7749226
22.59500503540039,-132.06707763671875,2.408343553543091,175.64564175124394,1635626252.8756027
22.672414779663086,-132.54112243652344,2.4099814891815186,175.6457797835065,1635626252.9761271
22.76443862915039,-133.1094512939453,2.412100315093994,175.66784206941384,1635626253.0835314
22.803152084350586,-133.33200073242188,2.4117825031280518,175.66664587477922,1635626253.19216
22.911449432373047,-133.96661376953125,2.411755084991455,175.66944786710917,1635626253.2929924
22.991336822509766,-134.44187927246094,2.4122371673583984,175.6820068099756,1635626253.3936746
23.044017791748047,-134.75845336914062,2.4126265048980713,175.6799673290532,1635626253.4959242
23.085771560668945,-135.01153564453125,2.41318416595459,175.68483598622345,1635626253.5966177
23.122337341308594,-135.23294067382812,2.413376808166504,175.6867383219612,1635626253.6973405
23.16368865966797,-135.4857177734375,2.4140465259552,175.68460943683226,1635626253.798033
23.251079559326172,-136.02268981933594,2.4148802757263184,175.69631435659565,1635626253.9075725
23.305381774902344,-136.3415069580078,2.4140052795410156,175.68261861392082,1635626254.0095353
23.38721466064453,-136.8203125,2.4123377799987793,175.68295166077078,1635626254.1106625
23.4410457611084,-137.13888549804688,2.4115731716156006,175.68915130620607,1635626254.2115202
23.4410457611084,-137.13888549804688,2.4115731716156006,175.6899089403157,1635626254.3122246
23.483577728271484,-137.39328002929688,2.4114208221435547,175.69867454946464,1635626254.412913
23.563655853271484,-137.87086486816406,2.411149501800537,175.70794877279437,1635626254.5138752
23.602882385253906,-138.0955352783203,2.4105184078216553,175.71738533101316,1635626254.6264133
23.657947540283203,-138.41552734375,2.410170555114746,175.72009227012722,1635626254.7269895
23.755332946777344,-138.98995971679688,2.410489797592163,175.73340296531336,1635626254.8307345
23.79302215576172,-139.2132568359375,2.410384178161621,175.74400675654672,1635626254.9316723
23.88816261291504,-139.78594970703125,2.411458730697632,175.7495047636758,1635626255.0334525
23.924976348876953,-140.0084686279297,2.411778688430786,175.75972519846414,1635626255.1348693
24.00287437438965,-140.48455810546875,2.412780284881592,175.76440501893487,1635626255.2355545
24.00287437438965,-140.48455810546875,2.412780284881592,175.7674872857294,1635626255.3465688
24.05438232421875,-140.80154418945312,2.41340708732605,175.76979885437223,1635626255.448544
24.134449005126953,-141.2793426513672,2.41418194770813,175.77454408234883,1635626255.5496225
24.188215255737305,-141.59829711914062,2.4148547649383545,175.7804235888278,1635626255.650324
24.267818450927734,-142.07566833496094,2.416100263595581,175.7755130450165,1635626255.7510507
24.320302963256836,-142.3934326171875,2.4168143272399902,175.7827552787506,1635626255.8520813
24.361888885498047,-142.64730834960938,2.417658805847168,175.78562347284065,1635626255.9527917
24.398298263549805,-142.86949157714844,2.41792631149292,175.7952760008339,1635626256.0666568
24.449796676635742,-143.1864776611328,2.4185476303100586,175.80872220453188,1635626256.167345
24.526430130004883,-143.6615447998047,2.4198052883148193,175.8112450780856,1635626256.268057
24.577177047729492,-143.97799682617188,2.4208903312683105,175.82128190184366,1635626256.3694315
24.672801971435547,-144.55258178710938,2.4224376678466797,175.8200163578084,1635626256.470718
24.71060562133789,-144.77676391601562,2.422743797302246,175.82164149422087,1635626256.5713995
24.790199279785156,-145.25572204589844,2.4234983921051025,175.82449377828547,1635626256.6721694
24.884252548217773,-145.828857421875,2.4245662689208984,175.8336634602038,1635626256.788816
24.884252548217773,-145.828857421875,2.4245662689208984,175.84143399446398,1635626256.9114656
24.97225570678711,-146.36929321289062,2.425493001937866,175.85721749615766,1635626257.0272033
25.01322364807129,-146.6230926513672,2.426259756088257,175.85747293273937,1635626257.1464417
25.099929809570312,-147.16209411621094,2.427581548690796,175.88870581600582,1635626257.2700973
25.179773330688477,-147.6405487060547,2.4273722171783447,175.88980638130408,1635626257.3863404
25.179773330688477,-147.6405487060547,2.4273722171783447,175.88980638130408,1635626257.5067804
25.276174545288086,-148.21507263183594,2.426913022994995,175.90449721277497,1635626257.6266732
25.366044998168945,-148.7567596435547,2.4264163970947266,175.91661062060794,1635626257.7474074
25.407678604125977,-149.01101684570312,2.426697254180908,175.92689789630418,1635626257.8668482
25.44412612915039,-149.2335662841797,2.4267115592956543,175.9336433879171,1635626257.986558
25.53661346435547,-149.80458068847656,2.427551507949829,175.9341986051991,1635626258.1081624
25.587589263916016,-150.12135314941406,2.4283430576324463,175.9386610696116,1635626258.226697
25.623159408569336,-150.343017578125,2.428910732269287,175.9451857019591,1635626258.3468769
25.66448974609375,-150.5968780517578,2.429598808288574,175.94785573340653,1635626258.4665475
25.756011962890625,-151.13943481445312,2.429537773132324,175.95938147283343,1635626258.5865805
25.80895233154297,-151.45777893066406,2.429863929748535,175.96587171864454,1635626258.706564
25.80895233154297,-151.45777893066406,2.429863929748535,175.9710521279343,1635626258.8265867
25.887399673461914,-151.93450927734375,2.430803060531616,175.97649090376544,1635626258.9477158
25.929323196411133,-152.18934631347656,2.431411027908325,175.9929174953956,1635626259.06656
25.9671688079834,-152.41439819335938,2.4315500259399414,175.99859032694908,1635626259.1870227
25.9671688079834,-152.41439819335938,2.4315500259399414,175.99780062020776,1635626259.3066268
26.06248664855957,-152.99063110351562,2.4323484897613525,176.00238646364014,1635626259.4290154
26.09930992126465,-153.21450805664062,2.432457685470581,176.01579075354869,1635626259.5467618
26.09930992126465,-153.21450805664062,2.432457685470581,176.01902769440449,1635626259.6667554
26.2028751373291,-153.85227966308594,2.433351516723633,176.02004898011984,1635626259.786657
26.243745803833008,-154.10675048828125,2.4339115619659424,176.03330913824297,1635626259.9077382
